id,file_path,split,accent,language_label,duration_s,sample_rate,channels,bytes
78f7014b5340bacd83268eea7821da6d0460ad9b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (454).wav,train,andhra_pradesh,telugu,1.7,44100,1,149984
11ada624671e63b925b2e8f52e66aadc8a87e57b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (455).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
34d65c44012a46e69bf6d852678577a6edeee871,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (457).wav,train,andhra_pradesh,telugu,1.96,44100,1,172916
1bb82d8af925271bf1f503ab61fdf83756c2718d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (458).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
8f5c2c8751b4615f82fffe96777618e555c4e84e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (459).wav,train,andhra_pradesh,telugu,1.66,44100,1,146456
e662fb453244d3d0ac7636cc796f4defa7b9f7bc,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (46).wav,train,andhra_pradesh,telugu,2.56,44100,1,225836
b34320841da0f4b1323131249c294b1b5a366945,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (460).wav,train,andhra_pradesh,telugu,2.04,44100,1,179972
5e365d88eecf92913eaeade8a731e8ba3ee8f06b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (461).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
6a0b67cc3b1dc41c666cf2f484e8ea8b1f5ab63f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (462).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
90eccb4088752313f6072cadd9859e048fa42366,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (463).wav,train,andhra_pradesh,telugu,2.16,44100,1,190556
f427eafcdcd3f8b839253f7116db23fe5abcf4ff,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (464).wav,train,andhra_pradesh,telugu,2.58,44100,1,227600
83236ed8af4a5c8cbc1a666ae4dd6c16f9ce15e8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (465).wav,train,andhra_pradesh,telugu,2.72,44100,1,239948
1dd9de0479946cb754fe119db7063d55e915dfe0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (466).wav,train,andhra_pradesh,telugu,3.24,44100,1,285812
422dc2e470f9699f5c0b6bda5a77ccaebd85c2bc,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (467).wav,train,andhra_pradesh,telugu,4.1,44100,1,361664
df47e787bd3854ac96c75564e97e6a73e0bb5457,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (468).wav,train,andhra_pradesh,telugu,3.08,44100,1,271700
82614dea1f18af5bd4fcf017e54e159438293748,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (470).wav,train,andhra_pradesh,telugu,3.04,44100,1,268172
c33da726df7d56ed48c927d60ea21e59511080d9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (471).wav,train,andhra_pradesh,telugu,2.66,44100,1,234656
45aff48b32c1ccd3737b0493ba0d35c659034178,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (473).wav,train,andhra_pradesh,telugu,2.78,44100,1,245240
af1eeef52ed85720b461ec769eac67c08efa730c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (474).wav,train,andhra_pradesh,telugu,2.3,44100,1,202904
88ba47ff3e4c1e81276fa8f99e548e902695fa04,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (478).wav,train,andhra_pradesh,telugu,3.04,44100,1,268172
7b66edeef05a26c671e5b8cf4488aa00de6214c0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (48).wav,train,andhra_pradesh,telugu,2.82,44100,1,248768
f65e3ab0bfd4eedb7e0caf18e1b9b8a9debeb4b8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (482).wav,train,andhra_pradesh,telugu,2.1,44100,1,185264
4dd7e8bcf2951161864d15390d74ec47623f154b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (483).wav,train,andhra_pradesh,telugu,1.9,44100,1,167624
1e57e488e70418e54c4e29eee24223b2329bd325,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (485).wav,train,andhra_pradesh,telugu,2.22,44100,1,195848
7c89c1ad829330c7b7c68a98387c664390de04d1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (486).wav,train,andhra_pradesh,telugu,2.54,44100,1,224072
36bad2d968415619d812a15b8fffa4553211bc91,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (488).wav,train,andhra_pradesh,telugu,2.22,44100,1,195848
0bf480f6ef7ab983c0def5690e0d027149ee7556,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (489).wav,train,andhra_pradesh,telugu,2.78,44100,1,245240
270e7b3be41aea7979caaf8ff04f9c83ca48465d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (49).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
ad4a0026de74f192bd39485cf67c56436a7fa675,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (490).wav,train,andhra_pradesh,telugu,2.68,44100,1,236420
b4a261e5e23a682d5064b3cde1e50f4151908b6e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (492).wav,train,andhra_pradesh,telugu,2.14,44100,1,188792
3d53cc1e6c1e4d99c73eddb05981d22c49ca9527,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (494).wav,train,andhra_pradesh,telugu,2.82,44100,1,248768
a672c3cae8d2afca6d63ccb18c01b8f2bf2efcd7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (495).wav,train,andhra_pradesh,telugu,2.8,44100,1,247004
02fc355876406c6890d5a3c8af5f971217a32b45,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (496).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
04011c4d5692dbc41a578975705bfb98db0a72f6,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (497).wav,train,andhra_pradesh,telugu,3.16,44100,1,278756
e34f231cdc49992c072b97c700a1933209f676b8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (499).wav,train,andhra_pradesh,telugu,2.28,44100,1,201140
ad610dddd15610c70d709ad2841bac5d18d78802,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (5).wav,train,andhra_pradesh,telugu,2.52,44100,1,222308
070ca62596e9b7316ce3cfe932391e48cde1fe0e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (500).wav,train,andhra_pradesh,telugu,2.46,44100,1,217016
1e7ce2513a957da4b9d0981a76b90fd482231d10,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (502).wav,train,andhra_pradesh,telugu,2.58,44100,1,227600
ecc93beb8f957b3b0a842c53dab8b6198badb6ea,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (504).wav,train,andhra_pradesh,telugu,2.34,44100,1,206432
a33c9a581bf30f51573aa8d192ca127805507578,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (505).wav,train,andhra_pradesh,telugu,3.24,44100,1,285812
3dd61dd725fed42c58bb28989dd136786f3f985a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (507).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
055d564a98c91e8a0c7bad4006ca9a3bca2fefd6,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (508).wav,train,andhra_pradesh,telugu,2.58,44100,1,227600
8069b2bdce1e353cbb104f23d144b30d664e189e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (51).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
8f9b7f65cb0beab0fcb9ad9604ce306aaa39dcc5,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (512).wav,train,andhra_pradesh,telugu,2.64,44100,1,232892
2239a3f05d3d2b681ba1b0b58777cbf6b222f323,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (513).wav,train,andhra_pradesh,telugu,2.4,44100,1,211724
1a3f50103b7dbb0d86728611fd99ed6bdc4b795b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (516).wav,train,andhra_pradesh,telugu,2.64,44100,1,232892
8eab50992cfe058b8ee17de483ca1362f2485888,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (518).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
1684e4acc8e8fd4b33f6a0325226261810c6a548,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (519).wav,train,andhra_pradesh,telugu,2.38,44100,1,209960
c9b44d3e3bcc9efc0bc6b0b71090f81982fcb543,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (520).wav,train,andhra_pradesh,telugu,2.38,44100,1,209960
1f4ccf06a6d830d2e751845508ec78839458d2c7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (521).wav,train,andhra_pradesh,telugu,2.9,44100,1,255824
c14702e2d35e12eef256a28452b462ae9067d365,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (524).wav,train,andhra_pradesh,telugu,0.32,44100,1,28268
0004dc797bc7952cd49203dfa0d9662f7497e3f7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (525).wav,train,andhra_pradesh,telugu,2.5,44100,1,220544
54ed6637cb7fd60bd32f5206d41e6e946e5a97cd,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (526).wav,train,andhra_pradesh,telugu,1.76,44100,1,155276
1f64f3fe2d51dbec95898cde456d70df4ec8d9fb,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (527).wav,train,andhra_pradesh,telugu,1.68,44100,1,148220
7cf2c6ea516d7576ee0be5c029a5221a076d3060,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (529).wav,train,andhra_pradesh,telugu,2.16,44100,1,190556
85684a743d254b0d2fe4962c7d5c61bec8ad79f9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (530).wav,train,andhra_pradesh,telugu,2.5,44100,1,220544
ad2add512234105be4d3fde9b04510245caebc90,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (536).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
ba70cc4119703ef09b044668ec90b204530a0fa3,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (539).wav,train,andhra_pradesh,telugu,3.2,44100,1,282284
568d8f01f88bb2188e042074aed6ee6649220979,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (54).wav,train,andhra_pradesh,telugu,3.18,44100,1,280520
430077eef90702c95766ec553bf3cf74ca6d7ee4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (540).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
ac44f2b8413aa1042527805d0c16fae9a93c3087,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (541).wav,train,andhra_pradesh,telugu,2.44,44100,1,215252
5b2f571f9d9bb75f33c7c53611fbde6806ba3bba,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (543).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
33d2b06b2b8a8d1286dc10ff70fd76d9009d6749,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (545).wav,train,andhra_pradesh,telugu,2.82,44100,1,248768
bdc7b07692ee5a673a169f0057b1c0a4dd2cae83,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (547).wav,train,andhra_pradesh,telugu,3.1,44100,1,273464
7ea38bb279edf445a84690f517dde4fddfeb6fd7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (548).wav,train,andhra_pradesh,telugu,2.3,44100,1,202904
fe62a2ed196053fe4de5ad6d98529b844ffef0c8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (550).wav,train,andhra_pradesh,telugu,2.6,44100,1,229364
bdffc1e9e79b80a151906c66d22d3c27fb2c02c4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (552).wav,train,andhra_pradesh,telugu,3.64,44100,1,321092
f43f22339f7e7eacd8c11d0e7bcfdacbd73c6e0e,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (553).wav,train,andhra_pradesh,telugu,2.26,44100,1,199376
db4e6fddd13c4ba6f99d5b0bfdc8523104ffd27c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (554).wav,train,andhra_pradesh,telugu,2.22,44100,1,195848
453c4baca0df792f9cace13e67b8879d0c21a0a0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (555).wav,train,andhra_pradesh,telugu,2.32,44100,1,204668
f4258f2ee1391823e0a938252c916dc0c60d5945,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (558).wav,train,andhra_pradesh,telugu,2.66,44100,1,234656
fd45b71beb39314f1164d7599506073ab8cf50d8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (559).wav,train,andhra_pradesh,telugu,1.98,44100,1,174680
f5405f3753c82488ab717c2e284268da0cc18b16,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (56).wav,train,andhra_pradesh,telugu,2.2,44100,1,194084
22daa4eaa5393cff83f5cb8157975c6482378425,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (560).wav,train,andhra_pradesh,telugu,2.38,44100,1,209960
f141ca1d57e91acb860e0c50c6102e326a3b0ce0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (562).wav,train,andhra_pradesh,telugu,3.66,44100,1,322856
241493e41b58c3d0cc35148bce068804c76050e1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (563).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
36a0961daa5700be2525ca57c1eefb0929ec46b3,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (564).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
43d2cfd82dbc5a4aa6b561fb1a9fa36b6653bfa2,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (565).wav,train,andhra_pradesh,telugu,6.78,44100,1,598040
f3b3614dd428526ed33a77d0cff44ed0523bb06d,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (566).wav,train,andhra_pradesh,telugu,2.46,44100,1,217016
6b99dd2919a110ff6f50eaaadd0b5affe9747886,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (567).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
5eba427ad254656313fc067fbcbe5b1bff0f02c4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (568).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
913b0f2cfb84f7df7754202eb9e036a60ce4b7a1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (569).wav,train,andhra_pradesh,telugu,3.32,44100,1,292868
7e64a5719162a72444e77f5b6585ed09a8f2b26a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (572).wav,train,andhra_pradesh,telugu,2.18,44100,1,192320
ef4f508e5067938a2f0b72eda45421e6be0a5b93,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (573).wav,train,andhra_pradesh,telugu,2.1,44100,1,185264
38c24adc6e01819df70f404cea0d2f6410e8c37a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (574).wav,train,andhra_pradesh,telugu,2.46,44100,1,217016
206a8b6966c4b525517c7599ee58bdea1ebafb01,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (575).wav,train,andhra_pradesh,telugu,2.14,44100,1,188792
384fc71e9177b30d21af375c1d29c825b6af82f9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (578).wav,train,andhra_pradesh,telugu,2.38,44100,1,209960
20e5ee07e0ec5f70146c0c47c9cdd67c6bb303ea,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (579).wav,train,andhra_pradesh,telugu,2.08,44100,1,183500
70b4c36e128adf33ea3713652144e425a077fe13,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (58).wav,train,andhra_pradesh,telugu,1.96,44100,1,172916
429917738f85b44d31e95acb8be395476688e15f,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (580).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
5a5a58e588c6e3715ddc3c578f5b4a75138d2efd,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (581).wav,train,andhra_pradesh,telugu,2.94,44100,1,259352
df0f471349fdd1440fce015ec4c11b9331edd570,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (582).wav,train,andhra_pradesh,telugu,1.42,44100,1,125288
766aa02badee3fd1d41423ff73037c52262b257b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (583).wav,train,andhra_pradesh,telugu,2.18,44100,1,192320
ffa217c0b1a857f7ddb7deb8f112c75a3a52b799,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (584).wav,train,andhra_pradesh,telugu,2.72,44100,1,239948
5365a1724ede4f7ed9b1840b67b2ca20dfb7f660,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (587).wav,train,andhra_pradesh,telugu,2.64,44100,1,232892
487ce3fa53ffb30855c3a1150b4f463577f3ea79,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (589).wav,train,andhra_pradesh,telugu,2.24,44100,1,197612
6c2f3569c8ef7c2c81641bb39090a3f8252b9603,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (59).wav,train,andhra_pradesh,telugu,2.62,44100,1,231128
74c02a2c83f61c96a97e1e303af2f2767a52891b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (590).wav,train,andhra_pradesh,telugu,2.54,44100,1,224072
82b4480186b347b224301f9d808ff91fe58eeeb3,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (591).wav,train,andhra_pradesh,telugu,2.44,44100,1,215252
19a0b2aecb0ab562be91d9d76bb96ef46ca74cb1,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (593).wav,train,andhra_pradesh,telugu,3.24,44100,1,285812
6af0b1973ff6209eb405d6c663e665b7d2021942,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (594).wav,train,andhra_pradesh,telugu,3.06,44100,1,269936
e4483acb4c7d626b1d599c3c7babed500266a2d4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (595).wav,train,andhra_pradesh,telugu,3.26,44100,1,287576
59dd3329a213f7e424b2261b82eae1218a7c48c0,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (596).wav,train,andhra_pradesh,telugu,1.5,44100,1,132344
3020768a5a1f162afe0e5c907ba87869ad158d05,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (598).wav,train,andhra_pradesh,telugu,1.76,44100,1,155276
5af83ae30ab8735d087fc561ad78255da945e558,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (599).wav,train,andhra_pradesh,telugu,2.34,44100,1,206432
565277faa4aa0b5a04ed1ab9f9acda9305b4065a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (6).wav,train,andhra_pradesh,telugu,1.56,44100,1,137636
31689f1590f4fdf606896aa7850fc8d599d64771,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (600).wav,train,andhra_pradesh,telugu,1.68,44100,1,148220
2448a0375bc63f1fe08c6a639a8506ccdf279774,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (601).wav,train,andhra_pradesh,telugu,2.06,44100,1,181736
d23a0a3055f4527c3b93bd35b5e7137c5c407d48,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (602).wav,train,andhra_pradesh,telugu,2.04,44100,1,179972
5deea7f6102d7b8ec83fec5e82c0ee8573927fe3,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (603).wav,train,andhra_pradesh,telugu,1.5,44100,1,132344
a5ae0bd8f799ae90c23133614812b7ed0d6ac5a4,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (605).wav,train,andhra_pradesh,telugu,2.46,44100,1,217016
26649c0e5359814378d69c83837416a5192ef7e9,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (606).wav,train,andhra_pradesh,telugu,2.42,44100,1,213488
10ee3943ee385b9e6e276f5b4e16114a6337c249,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (608).wav,train,andhra_pradesh,telugu,2.18,44100,1,192320
124f47646bd7415239d31f4e7024f074f589fbe7,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (609).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
a8ba82df9de1c79846de28960c0087c2cedc6ad8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (610).wav,train,andhra_pradesh,telugu,2.56,44100,1,225836
ac6eadf2dc71344cc42f3b6d64c31bf6dc2cae9c,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (611).wav,train,andhra_pradesh,telugu,2.6,44100,1,229364
8725e5b36c84f4feebc5e03432f6d6291716ce53,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (612).wav,train,andhra_pradesh,telugu,2.9,44100,1,255824
0cd9cad1c59aca31efe0b217250442455e86ada8,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (615).wav,train,andhra_pradesh,telugu,2.98,44100,1,262880
c696da0ff55ed729832df92e00cdec1274d5f654,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (617).wav,train,andhra_pradesh,telugu,2.28,44100,1,201140
a8ca491029d4fa555e512cbffb2c262a9b6e1227,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (618).wav,train,andhra_pradesh,telugu,2.28,44100,1,201140
3dac2c4e92291875de022b55f84b3e90c81cac47,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (619).wav,train,andhra_pradesh,telugu,3.34,44100,1,294632
60fad1240f3c2e6cd4dd97cfb72d85f5c6649bdc,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (62).wav,train,andhra_pradesh,telugu,2.48,44100,1,218780
2138e29bd53980063a36803ee2fd9ea2bdc07eee,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (621).wav,train,andhra_pradesh,telugu,2.7,44100,1,238184
25fcb03beea6a3a58ba02cd87558570a84631e6b,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (623).wav,train,andhra_pradesh,telugu,2.88,44100,1,254060
524c881106fa4feaf30dbcbc9d2401440128e584,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (624).wav,train,andhra_pradesh,telugu,2.52,44100,1,222308
aad168f02ff135b5319d15afd563650a4b78923a,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (625).wav,train,andhra_pradesh,telugu,2.36,44100,1,208196
7b87ca4869015ea61640dde8652318018f9b8263,D:\Savio Shaju\IIITH\Project\IndicAccentDB_split\train\andhra_pradesh\Andhra_speaker (626).wav,train,andhra_pradesh,telugu,2.5,44100,1,220544
